date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:01	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.29aa6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/benjamin-brush)
17:47:01	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.29ba6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/bleepbleeps)
17:47:01	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.29ca6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/connected-home)
17:47:01	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.29da6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/featured)
17:47:02	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.29fa6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/five-minutes-of)
17:47:02	169193/169193	---MCZ	200	added ('OK')	text/html	etag:cacheable:5f35387d725ca823226415b710dd39fd	https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/featured?page=2	bleepbleeps.itsallmememe.com/blogs/posts/tagged/featured4658.html	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/featured)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2a1a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/gadgets)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2a2a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/internet-of-things)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2a3a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/internetofthings)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2a4a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/iot)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2a5a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/life-stuff)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2a6a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/parenting)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2a7a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/routine-routine-routine)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2a8a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/smart-home)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2a9a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/suzy-snooze)
17:47:03	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2aaa6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/the-loop)
17:47:04	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2aca6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/we-love-sleep)
17:47:04	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2ada6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/whatever-works)
17:47:04	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2aea6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:04%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_1_large.jpg?v=1526048048	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_1_largea896.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:06	171442/171442	---MCZ	200	added ('OK')	text/html	etag:cacheable:deb87cb8913c0a555383e0ba3217936a	https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/the-loop?page=2	bleepbleeps.itsallmememe.com/blogs/posts/tagged/the-loop4658.html	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/the-loop)
17:47:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:06%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_2_medium.jpg?v=1526050836	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_2_medium22b1.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:07%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_3_medium.gif?v=1526049765	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_3_medium297f.gif	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:07	162911/162911	---MCZ	200	added ('OK')	text/html	etag:cacheable:b517d54e48f7272ccd9b5daad2545e3c	https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/five-minutes-of?page=2	bleepbleeps.itsallmememe.com/blogs/posts/tagged/five-minutes-of4658.html	(from https://bleepbleeps.itsallmememe.com/blogs/posts/tagged/five-minutes-of)
17:47:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:08%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_4_medium.gif?v=1526049688	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_4_medium1cc8.gif	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:09%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_5_medium.gif?v=1526049791	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_5_medium1034.gif	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:10%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_6_medium.jpg?v=1526050808	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_6_medium804e.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:11%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_7_large.jpg?v=1526050690	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_7_large8833.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:12%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_8_large.jpg?v=1526052704	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_8_largea949.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:13%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_9_large.jpg?v=1526050133	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_9_largeb215.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:14%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_10_large.jpg?v=1526050113	cdn.shopify.com/s/files/1/0271/6419/files/Baby_Sign_10_large1b11.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/this-is-the-truth-about-teaching-your-baby-sign-language)
17:47:15	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2b9a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:15%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Freemie_grande.jpg?v=1522324990	cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Freemie_grande3c9a.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:16%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.OXO_Tot_grande.jpg?v=1522325015	cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.OXO_Tot_grandec07d.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:17%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Baby_Bjorn_grande.jpg?v=1522325041	cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Baby_Bjorn_grandeb1d7.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:18%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/products/16.05.24_Suzy_S_Lifestyle-0421_ce639168-c7ff-4a8b-bf93-4532a70fa910_grande.jpg?v=1509456579	cdn.shopify.com/s/files/1/0271/6419/products/16.05.24_Suzy_S_Lifestyle-0421_ce639168-c7ff-4a8b-bf93-4532a70fa910_grandefe48.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:19%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Dooma_grande.jpg?v=1522325087	cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Dooma_grande580f.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:20%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Highchair_grande.jpg?v=1522325120	cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Highchair_grandeb149.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:21%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Itzbeen_grande.jpg?v=1522325160	cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Itzbeen_grandee42a.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:22%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Spout_Cover_grande.gif?v=1522325252	cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Spout_Cover_grandefe83.gif	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:23%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Nutribullet_grande.jpg?v=1522325294	cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.Nutribullet_grande3db2.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:24%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.iGuy_grande.jpg?v=1522325324	cdn.shopify.com/s/files/1/0271/6419/files/Blog.PG.iGuy_grande92bd.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/ten-gadgets-every-parent-needs)
17:47:25	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2c4a6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/how-to-have-a-smart-home-that-makes-parenting-easier)
17:47:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:25%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.Philips_Hue_grande.jpg?v=1522320024	cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.Philips_Hue_grandefcf1.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/how-to-have-a-smart-home-that-makes-parenting-easier)
17:47:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:26%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.August_Smart_Lock_grande.jpg?v=1522319835	cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.August_Smart_Lock_grandef508.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/how-to-have-a-smart-home-that-makes-parenting-easier)
17:47:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:27%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.SmartCube_grande.jpg?v=1522319874	cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.SmartCube_grande256a.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/how-to-have-a-smart-home-that-makes-parenting-easier)
17:47:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:28%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/products/16.05.24_Suzy_S_Lifestyle-0495_ab2b5c13-af6c-4cfb-a3ea-abed150c418a_grande.jpg?v=1509456579	cdn.shopify.com/s/files/1/0271/6419/products/16.05.24_Suzy_S_Lifestyle-0495_ab2b5c13-af6c-4cfb-a3ea-abed150c418a_grandefe48.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/how-to-have-a-smart-home-that-makes-parenting-easier)
17:47:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:29%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.Google_Home_grande.jpg?v=1522319789	cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.Google_Home_grandef57f.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/how-to-have-a-smart-home-that-makes-parenting-easier)
17:47:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:30%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.Appkettle_grande.jpg?v=1522319658	cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.Appkettle_grande84f2.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/how-to-have-a-smart-home-that-makes-parenting-easier)
17:47:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:31%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.Ember_Mug_grande.jpg?v=1522319714	cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.Ember_Mug_grande2e50.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/how-to-have-a-smart-home-that-makes-parenting-easier)
17:47:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:32%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.IFTTT_grande.png?v=1522319746	cdn.shopify.com/s/files/1/0271/6419/files/Blog.CH.IFTTT_grande4df4.png	(from https://bleepbleeps.itsallmememe.com/blogs/posts/how-to-have-a-smart-home-that-makes-parenting-easier)
17:47:33	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.json?v=52412398900213625791521011275	cdn.shopify.com/s/files/1/0271/6419/t/23/assets/manifest.2cda6ec.delayed	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:33%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_1_large.jpg?v=1522323215	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_1_large1a31.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:34%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_2_large.jpg?v=1522323303	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_2_largec227.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:35%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_3_large.png?v=1522323877	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_3_largec52b.png	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:36%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_4_large.jpg?v=1522323921	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_4_large5e29.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:37%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_5_large.jpg?v=1522323985	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_5_larged870.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:38%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_6_large.jpg?v=1522324039	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_6_largeab2d.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:39%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_7_large.jpg?v=1522324103	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_7_largee199.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:40%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_7-1_large.jpg?v=1522324142	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_7-1_large83cc.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:41%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_8_large.jpg?v=1522324206	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_8_large10c6.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:42%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_9_large.png?v=1522324263	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_9_large8504.png	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:43%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_10_large.jpeg?v=1522324299	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_10_large7452.jpeg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:44%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_11_large.jpg?v=1522324387	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_11_large5f9e.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:45%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_12_large.png?v=1522324497	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_12_large71bb.png	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:46%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_13_large.jpg?v=1522324557	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_13_largec2fe.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:47%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_14_large.jpg?v=1522324675	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_14_large701d.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:48%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_15_large.jpg?v=1522324710	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_15_largef67e.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:49%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_16_large.jpg?v=1522324745	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_16_largeaf3e.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:50%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_17_large.jpg?v=1522324806	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_17_larged4fd.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
17:47:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jan%202023%2017:47:51%20GMT	http://cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_18_0f7d2156-72d1-4bf6-a4a8-ecd2ccb91c2a_large.jpg?v=1522326236	cdn.shopify.com/s/files/1/0271/6419/files/Blog_Post_Image_18_0f7d2156-72d1-4bf6-a4a8-ecd2ccb91c2a_large51db.jpg	(from https://bleepbleeps.itsallmememe.com/blogs/posts/twenty-top-parenting-hacks)
